Episodio,Recompensa total,Pasos,Mean Reward Calculado,duracion (s),steps per second,Recompensa Episodio,mean action,loss,duration (s),Tiempo acumulado
584,15.18,428,0.023364,9.943,43,10.0,2.946,0.012121,9.943,5906.019000000002
585,15.29,551,0.047187,12.903,43,26.0,2.779,0.012166,12.903,5918.922000000002
586,15.19,459,0.026144,10.806,42,12.0,2.819,0.01259,10.806,5929.728000000002
587,15.36,754,0.03183,17.994,42,24.0,2.582,0.012284,17.994,5947.722000000002
588,15.41,610,0.02459,14.394,42,15.0,2.351,0.011568,14.394,5962.116000000002
589,15.39,535,0.031776,12.666,42,17.0,2.499,0.011705,12.666,5974.782000000002
590,15.45,421,0.026128,10.056,42,11.0,2.646,0.012784,10.056,5984.838000000002
591,15.53,597,0.026801,14.041,43,16.0,2.504,0.01422,14.041,5998.879000000002
592,15.39,277,0.025271,6.565,42,7.0,2.682,0.013942,6.565,6005.444000000001
593,15.36,702,0.029915,16.567,42,21.0,2.731,0.013396,16.567,6022.011000000001
594,15.28,518,0.023166,12.129,43,12.0,2.68,0.011867,12.129,6034.140000000001
595,15.23,297,0.030303,6.946,43,9.0,2.694,0.013355,6.946,6041.086000000001
596,15.42,825,0.033939,19.356,43,28.0,2.487,0.013134,19.356,6060.442000000001
597,15.36,546,0.027473,12.782,43,15.0,2.566,0.013526,12.782,6073.224000000001
598,15.45,480,0.035417,11.397,42,17.0,2.629,0.012555,11.397,6084.621000000001
599,15.53,623,0.028892,14.665,42,18.0,2.787,0.014497,14.665,6099.286000000001
600,15.57,544,0.029412,12.783,43,16.0,2.744,0.012991,12.783,6112.069000000001
601,15.53,366,0.032787,8.737,42,12.0,2.839,0.012842,8.737,6120.806000000001
602,15.66,848,0.03184,19.695,43,27.0,2.508,0.014487,19.695,6140.501000000001
603,15.7,549,0.029144,12.978,42,16.0,2.809,0.012371,12.978,6153.479000000001
604,15.63,384,0.028646,9.139,42,11.0,2.628,0.012201,9.139,6162.618000000001
605,15.63,514,0.023346,12.125,42,12.0,2.634,0.011604,12.125,6174.743000000001
606,15.71,509,0.031434,12.058,42,16.0,2.682,0.013501,12.058,6186.801000000001
607,15.78,554,0.028881,13.216,42,16.0,2.626,0.013612,13.216,6200.017000000002
